id,published_line_ref,0_hour,1_hour,2_hour,3_hour,4_hour,5_hour,6_hour,7_hour,8_hour,9_hour,10_hour,11_hour,12_hour,13_hour,14_hour,15_hour,16_hour,17_hour,18_hour,19_hour,20_hour,21_hour,22_hour,23_hour,total_avg
11,Q112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Q8,0.0,0.0,0.0,0.0,0.0,5.85714,13.0204,12.0213,16.5217,11.3333,11.7895,9.73077,11.48,7.16667,8.0,0.0,0.0,0.0,15.5714,9.25,8.05,16.0833,0.0,0.0,11.7794
13,Q47,5.76404,2.33333,0.0,0.0,0.0,8.81383,6.97606,7.75359,7.02632,8.68548,7.56291,6.64,7.41927,7.96304,9.15035,8.78303,8.45826,8.07783,7.16639,7.8422,5.4384,5.98718,5.28342,5.98013,7.62831
14,Bx6-SBS,0.0,0.0,0.0,0.0,0.0,7.73307,11.0468,12.3424,13.6721,10.1299,9.25712,11.5534,12.827,16.3782,17.8292,18.6694,21.7012,20.7888,15.4147,13.0128,9.79222,9.27649,10.3973,0.0,14.4173
15,Bx36,10.3689,8.81538,7.005,4.38728,5.9697,9.96454,11.9684,14.3805,17.3278,13.4089,15.3677,17.3878,21.4991,22.0848,21.2906,18.9556,19.0232,19.6831,16.2022,15.4364,14.8235,12.9988,12.3722,11.4669,16.6343
16,Bx6,9.37667,5.91518,13.6667,13.2049,12.5385,15.112,11.4656,10.831,13.2016,9.84911,10.0528,11.7938,15.3045,16.2444,18.7301,17.7072,21.0395,20.7582,16.3294,12.1728,10.1,12.2171,13.0733,11.7434,14.2893
17,Bx35,6.53791,4.91429,3.92308,3.0,5.9717,11.1281,12.1738,15.2642,16.4786,14.8458,14.8986,16.4321,17.4193,18.5697,20.0781,18.4495,19.2846,20.7402,18.5977,16.4137,13.1874,9.52061,9.0995,10.0994,15.8719
18,B35,6.26807,4.49261,5.352,4.09206,7.36383,9.71261,12.2719,12.4699,14.1573,12.9521,13.3542,14.9857,16.5994,17.9334,18.0488,18.2045,18.8314,18.4997,14.4581,12.2777,10.3323,8.02483,7.31677,7.46559,14.2975
19,Bx19,9.62889,7.97976,9.56679,8.92833,8.87187,11.9662,13.1427,15.4314,17.8905,15.0075,16.4687,19.6221,19.8397,21.0971,22.1626,23.8949,23.0457,23.204,18.6163,16.1481,14.3089,13.7338,12.466,12.8108,17.9781
20,Bx39,7.8366,5.26829,5.29936,4.31156,7.25681,9.97953,10.2835,12.6182,12.9987,13.425,13.791,13.711,18.244,20.7891,22.1808,21.1147,19.3057,17.7929,15.4006,12.5375,10.9582,9.37913,8.49278,7.97578,14.9435
21,Bx2,11.0,0.0,0.0,0.0,0.0,5.45455,5.96,9.26923,17.5405,14.8333,11.1951,18.3077,24.0172,24.9712,25.7035,20.0328,17.7672,18.8615,14.5306,12.12,8.9375,10.15,8.97619,7.53846,17.388
22,Bx40,4.64286,3.05556,2.16667,2.42857,4.57143,12.0256,9.14516,16.1314,14.8477,18.1727,17.4318,17.6421,17.8333,12.5888,20.6986,22.8269,21.8409,15.7857,17.2683,14.4074,12.8356,10.4068,11.2188,12.1778,15.3656
23,Bx1,5.525,7.26812,7.9186,6.97297,9.93893,8.95745,7.07143,14.375,15.9038,22.2051,20.6667,24.0641,18.7313,17.9767,15.8158,16.4452,21.9782,20.75,17.7913,16.3371,8.78947,8.14685,8.32184,6.73239,14.1293
24,Bx22,6.93103,3.25,0.0,0.0,0.0,8.72222,13.3111,10.3088,14.9231,13.6494,19.0152,14.0278,20.989,17.6139,24.6869,25.4361,17.6598,24.5429,21.0865,15.2792,19.1944,17.109,15.1204,13.2235,18.1305
25,Bx42,5.5,4.4,0.0,0.0,4.66667,5.15789,9.29825,14.8,20.6087,23.8919,21.7966,15.6667,19.9265,18.2203,19.0213,15.9198,21.5827,13.9106,21.2324,15.0238,9.46078,8.80952,9.5,4.0,15.8666
26,Bx15,11.431,9.34848,7.68333,11.5806,11.9016,9.05714,19.8816,18.3023,13.6415,14.8736,18.7564,26.8158,17.8718,21.6056,25.619,19.1947,17.9672,21.8312,24.3885,13.8374,18.8645,15.0897,12.8026,12.7368,17.8531
27,Bx12,0.0,0.0,0.0,0.0,0.0,1.0,17.5556,19.5,14.8611,6.70968,14.3636,11.0,7.85714,12.3333,13.0789,11.7436,12.3462,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6969
28,Bx41,5.0,7.625,11.875,11.25,11.0588,5.875,11.0769,10.8333,0.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0714,0.0,9.625,14.0,16.8,9.2,8.1579,0.0,5.0,10.566
29,Bx9,7.42308,3.68421,1.0,0.0,5.8,6.86111,13.3623,13.8942,13.6512,12.6438,17.9457,18.9626,21.8515,24.9076,22.5118,19.6076,18.735,19.1856,16.3563,12.8489,13.1154,11.197,13.9487,9.56522,16.87
30,Bx4A,0.0,0.0,0.0,0.0,0.0,6.28571,7.91026,8.36082,11.7342,16.6667,14.1129,13.2222,14.1429,20.9365,17.383,18.186,23.92,19.8571,18.3231,10.1378,9.86667,9.13953,5.31373,14.0833,14.2868
31,Bx4,6.49451,4.52747,4.30513,4.20996,5.34146,6.58173,8.36232,10.7115,17.2667,18.2133,14.125,14.0588,14.8723,13.6429,15.2766,15.3274,20.1867,22.4643,14.1412,12.9859,13.9655,7.21739,11.3084,7.66038,9.21485
32,Q59,2.98947,3.02315,3.79612,4.26259,4.21299,6.60901,10.0048,10.2261,9.85727,7.99679,8.66891,7.79543,8.22075,9.59643,11.3183,10.4892,11.1014,11.3367,8.36563,7.07127,6.37325,6.1138,5.69459,4.85437,8.79627
33,SIM22,0.0,0.0,0.0,0.0,0.0,10.59,9.89778,6.67518,5.23841,5.67391,2.33333,0.0,0.0,0.0,0.0,11.3398,7.77828,5.17557,5.36994,3.57857,2.44444,0.0,0.0,0.0,6.88122
34,SIM3,0.0,0.0,0.0,0.0,0.0,13.1513,8.5303,5.93502,5.25234,3.61453,2.54167,0.0,0.0,2.0,2.66667,8.67172,6.20661,5.76437,5.31698,2.91429,0.0,0.0,0.0,0.0,6.50816
35,X68,0.0,0.0,0.0,0.0,0.0,0.0,7.37857,6.19858,5.08974,4.19492,2.13333,0.0,0.0,0.0,0.0,0.0,9.50286,9.0365,6.47529,4.97403,3.16327,1.0,0.0,0.0,6.60587
36,X63,0.0,0.0,0.0,0.0,0.0,9.68421,10.1071,5.87156,5.14043,3.65714,0.0,0.0,0.0,0.0,0.0,7.4,9.95349,6.87019,5.56695,4.23944,2.32075,0.0,0.0,0.0,6.11131
37,X64,0.0,0.0,0.0,0.0,0.0,7.55556,11.9103,4.54605,3.42614,2.225,0.0,0.0,0.0,0.0,0.0,0.0,9.65823,8.5,3.984,4.4878,2.0,0.0,0.0,0.0,5.45859
38,SIM4,0.0,0.0,0.0,0.0,0.0,7.625,7.5768,5.95267,5.24403,6.28155,9.0,0.0,0.0,0.0,0.0,3.0,11.5253,6.08043,5.47256,4.03333,4.0,0.0,0.0,0.0,6.49583
39,B16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,X37,0.0,0.0,0.0,0.0,0.0,0.0,7.58571,6.17884,6.06818,5.04396,0.0,0.0,0.0,0.0,0.0,4.2,9.0,6.91512,6.18382,5.67078,3.0,0.0,0.0,0.0,6.50336
41,X28,2.34091,1.0,0.0,0.0,0.0,10.0682,6.99084,4.54428,4.75626,4.98691,3.42642,3.16016,3.46081,4.4931,4.98558,6.20934,5.38835,4.92157,4.37097,4.06687,3.5,3.14634,2.89773,1.86364,4.81468
42,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,SIM30,0.0,0.0,0.0,0.0,0.0,10.014,7.24173,6.06335,5.35354,5.09091,0.0,0.0,0.0,0.0,0.0,2.16667,8.17424,5.81331,3.43763,2.95133,1.42857,0.0,0.0,0.0,5.77301
44,X38,0.0,0.0,0.0,0.0,0.0,0.0,5.87065,6.21729,6.4744,6.0,0.0,0.0,0.0,0.0,0.0,6.9,8.73004,7.34699,5.31519,4.55046,0.0,0.0,0.0,0.0,6.46938
45,X27,4.02273,1.5,0.0,0.0,0.0,7.29915,6.17483,4.47287,4.16109,4.97991,6.84346,4.69524,3.95297,5.47952,6.14754,7.66667,5.94785,5.30669,4.06707,3.8416,3.42593,3.63256,3.43407,5.75781,5.10757
46,SIM15,0.0,0.0,0.0,0.0,1.0,8.17333,7.00815,5.1485,4.73791,4.39241,3.73684,0.0,0.0,0.0,0.0,6.52703,5.25281,5.16597,3.9424,2.63277,1.8,0.0,0.0,0.0,5.14256
47,B8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,B11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
49,B69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,SIM26,0.0,0.0,0.0,0.0,9.9375,11.0882,6.96364,4.97309,4.97419,4.77778,0.0,0.0,0.0,0.0,13.7857,9.22528,6.1336,5.66667,3.81609,3.56842,2.67647,2.71429,0.0,0.0,6.63243
51,SIM8X,0.0,0.0,0.0,0.0,0.0,0.0,7.36842,5.8983,4.27907,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.91892,3.70161,3.30159,2.54386,1.4,0.0,0.0,0.0,4.28499
52,B70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,SIM25,0.0,0.0,0.0,0.0,7.92157,10.98,7.10425,5.04594,5.75,3.59091,1.0,0.0,0.0,0.0,0.0,8.58823,6.57269,5.76892,4.92759,4.44311,3.62667,1.25,0.0,0.0,6.28861
54,SIM1,0.0,0.0,0.0,0.0,0.0,7.92,9.29908,7.53222,7.36568,7.32941,0.0,0.0,0.0,0.0,2.72727,12.3037,9.2479,7.62344,6.53107,5.94066,2.21739,0.0,0.0,0.0,8.09575
55,SIM9,0.0,0.0,0.0,0.0,0.0,5.2,6.06829,3.52863,3.37107,3.90909,0.0,0.0,0.0,0.0,4.85714,5.22111,4.43982,3.10309,2.15023,2.10619,1.79167,0.0,0.0,0.0,3.93326
56,B43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,SIM31,0.0,0.0,0.0,0.0,0.0,7.43902,9.06897,5.76852,5.75814,5.20879,0.0,0.0,0.0,0.0,0.0,7.32353,10.4667,5.4554,5.4877,4.9397,2.92,0.0,0.0,0.0,6.38308
58,SIM4C,6.24121,3.76667,1.0,0.0,9.69811,10.5466,8.44444,6.68056,5.66221,6.76681,4.87449,5.33974,6.96768,7.23356,8.24877,8.06395,5.48331,5.43656,6.01031,5.21901,5.4048,5.14118,4.52303,7.62879,6.51209
59,SIM7,0.0,0.0,0.0,0.0,0.0,6.28079,6.47392,5.78674,4.24779,2.63492,0.0,0.0,0.0,0.0,10.6415,7.77517,6.21311,3.87692,3.46585,3.19937,1.95,0.0,0.0,0.0,5.2144
60,SIM5,0.0,0.0,0.0,0.0,1.0,5.23977,6.39665,4.06579,4.81711,4.05128,1.0,0.0,0.0,0.0,0.0,6.93103,5.68025,4.32461,3.10909,2.05634,0.0,0.0,0.0,0.0,4.82116
61,SIM6,0.0,0.0,0.0,0.0,4.1,9.6676,7.98862,6.42755,6.51852,5.62745,3.0,0.0,0.0,0.0,9.27136,9.34661,9.40901,6.4375,4.8629,4.26649,5.03738,2.25,0.0,0.0,7.12938
62,B63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,SIM11,0.0,0.0,0.0,0.0,4.84615,10.8976,8.75446,7.0269,5.94681,5.35762,4.75,0.0,0.0,0.0,0.0,7.17341,6.68698,5.68668,4.42415,3.07895,1.0,0.0,0.0,0.0,6.64653
64,SIM34,0.0,0.0,0.0,0.0,5.18182,9.85517,9.81915,6.19413,5.25538,5.24468,1.0,0.0,0.0,0.0,2.0,9.86066,10.7121,8.0443,5.12211,4.01515,0.0,0.0,0.0,0.0,7.43004
65,SIM3C,4.83404,3.2439,1.9,0.0,0.0,9.44444,10.6104,6.80303,5.08333,4.6988,4.74,3.38095,4.08171,5.86813,7.09953,6.85239,4.38077,5.15366,4.13846,6.88372,5.60394,4.33758,3.89286,7.10487,5.4898
66,SIM33C,7.23671,2.9878,3.15,0.0,0.0,6.5,13.352,11.5223,7.03274,6.50097,5.6304,4.77273,5.08703,6.5252,8.00117,7.90823,7.6,8.19512,5.97706,5.79675,7.03881,6.03084,5.68786,8.59164,6.8651
67,Bx17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,SIM4X,0.0,0.0,0.0,0.0,0.0,0.0,7.03922,4.62963,3.35714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50926,3.58519,2.64935,1.0,0.0,0.0,0.0,0.0,4.37681
69,SIM33,0.0,0.0,0.0,0.0,0.0,8.5098,6.15909,4.51929,3.93088,3.18182,0.0,0.0,0.0,0.0,5.21053,5.15328,4.64951,4.36182,4.48817,3.94712,1.2,0.0,0.0,0.0,4.80884
70,Bx8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Bx31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,SIM8,0.0,0.0,0.0,0.0,9.5814,12.0186,7.73519,6.56427,6.4878,5.73039,3.75,0.0,0.0,10.8,16.8024,11.0387,8.04421,6.77449,6.35575,5.18529,5.15827,3.36264,1.625,0.0,7.95698
73,Bx27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Bx11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0
75,Bx32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Bx33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Bx46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,B61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,B67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0714,8.17204,6.81818,0.0,0.0,0.0,0.0,0.0,0.0,8.93636
81,B68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,M20,1.88636,1.0,0.0,0.0,0.0,0.0,0.0,2.35294,2.79612,2.24786,2.64744,4.03974,3.26035,4.13587,4.26667,4.30986,6.08743,4.37778,4.8,3.50633,3.22034,1.77108,1.71963,1.51613,3.6269
83,M7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,M2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,M5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,M98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,M4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,M96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,M11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75439,5.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73333
90,M9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0625,5.09963,5.53125,5.40334,6.54865,6.19545,6.65094,6.47177,6.09565,6.00987,5.82911,4.72523,3.62581,2.856,2.51852,2.10588,1.18182,5.45241
91,M21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04762,2.19048,2.11628,2.11111,2.13158,2.73684,3.34921,3.46,2.48485,3.35714,2.79167,3.09677,1.3913,2.31579,1.81818,0.0,0.0,2.60909
92,M42,3.46512,3.30233,2.06299,2.21698,3.1,3.89,6.948,6.39594,5.89544,4.53311,4.76682,4.85586,4.89937,7.34536,6.83517,7.42173,7.67975,7.05505,7.05263,5.57831,4.18876,4.76667,5.01914,4.47826,5.71607
93,M31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,M12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.51429,2.4898,2.13979,2.125,2.57895,3.21495,2.82645,2.42268,2.80645,3.76613,2.95876,2.76768,2.07609,1.87952,2.63158,2.03846,0.0,2.64079
95,M116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,M104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,B12,6.13625,4.73852,4.85,3.98592,6.6971,8.15755,12.0286,13.1489,13.486,11.7541,11.4536,11.5545,12.6212,12.5258,15.2149,15.0713,15.3388,14.7642,12.7302,10.7394,10.373,7.88516,7.21993,7.15306,11.9144
98,B26,4.29529,3.70024,3.41297,3.19139,5.75806,6.26066,6.84792,7.96085,6.89256,7.00446,9.01568,9.14853,10.9833,10.4839,10.1559,10.9451,12.1963,11.4255,9.95636,8.12335,5.65951,5.51339,4.99837,5.49715,8.74283
99,Q24,6.04601,5.25699,7.17279,7.66763,8.09673,8.06291,7.42768,8.19145,8.02368,6.19593,6.92,7.99296,8.78086,8.91444,9.97411,9.54636,10.4816,9.60812,9.9872,9.16244,9.49415,9.36815,8.14645,9.10663,8.50446
100,B14,4.1583,2.85068,1.95652,1.8,2.63636,4.95473,4.64507,8.04096,10.0052,9.83912,9.96515,10.4944,11.0654,12.4273,12.2147,12.9206,10.8537,11.3344,8.35991,7.72698,7.37476,7.5589,5.64136,4.30556,9.30065
101,B45,2.912,2.47312,0.0,0.0,0.0,4.28448,4.53992,5.40563,7.31686,6.37871,7.90176,8.28929,10.0168,10.8373,10.4731,10.1651,9.87512,10.0794,8.82286,6.6625,5.05952,4.5241,3.45779,3.07904,7.96074
102,M10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,B13,3.81446,3.16842,1.8,0.0,3.64103,3.91573,7.24851,8.00356,8.49719,8.46561,9.46086,10.9512,10.8771,12.92,12.2538,12.6257,11.409,10.6217,8.83244,8.16489,6.85484,5.63584,5.88752,4.69444,9.11818
104,Q55,3.7598,1.97386,2.41985,2.568,3.90323,7.955,7.61502,10.2794,10.2934,10.16,8.75792,10.3704,10.445,11.7541,12.5344,11.1145,11.9703,14.0446,12.783,10.1364,9.14067,10.0213,6.7625,5.1115,10.012
105,Q58,6.52429,5.10536,5.68536,5.98193,7.51541,9.93122,11.8808,12.2159,11.7384,10.6884,11.0756,11.1236,12.0741,14.6113,14.6094,15.1426,14.6047,15.3493,13.4528,10.6962,8.84551,8.45008,9.98117,9.00187,12.1295
106,Q36,3.37017,2.1831,1.51807,1.37755,3.05769,5.89947,6.06557,6.61339,7.0046,6.37054,5.26389,6.43666,7.18719,7.51386,8.14393,7.25256,7.81037,6.85915,6.96413,5.98331,4.09343,3.75934,3.42857,4.07027,6.20322
107,Q46,6.53247,2.81567,2.62044,2.71134,2.63095,7.24189,9.46173,9.00627,9.26631,8.06288,7.05654,6.87097,7.33861,8.34301,9.22031,8.88469,9.84564,8.9551,7.7445,5.42199,5.28123,5.30894,7.19,8.71567,7.78602
108,B7,2.78378,3.6036,7.0,0.0,4.34884,3.13725,6.52908,8.46824,10.123,8.13602,7.75732,8.03556,8.14951,9.62419,11.1176,10.6087,10.1259,9.83528,8.36675,6.48639,5.60256,4.78971,3.75701,2.89076,8.06178
109,M106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Bx26,4.5,0.0,0.0,0.0,0.0,6.40909,7.62222,7.39292,8.36338,7.60383,7.49335,8.04382,8.96708,8.70287,9.36647,10.2499,10.4436,11.2897,9.15017,7.52844,6.1075,5.63763,5.84474,3.64904,8.55729
111,B52,6.67476,4.66667,3.13198,3.66228,3.58644,5.76122,8.96755,9.27378,9.86553,9.13982,9.59197,9.89693,12.0399,12.5503,13.7656,16.3384,16.8018,14.6989,13.6667,11.8219,10.3989,9.36819,8.54179,8.5411,11.5219
112,Bx16,3.76308,1.87234,0.0,0.0,0.0,7.4494,6.66884,7.25869,8.32389,8.33442,8.11189,8.14571,9.30751,10.346,10.5137,9.51118,9.7082,10.6905,8.62455,7.39844,7.4947,7.17554,6.22414,5.30963,8.47837
113,Bx30,3.09312,1.0,0.0,0.0,0.0,6.30714,6.26012,7.59119,8.1101,7.48653,8.76675,10.302,9.91821,10.9727,11.466,10.9389,10.2565,10.1124,7.7512,6.84552,6.34044,5.26283,5.35888,5.48718,8.74585
114,M22,0.0,0.0,0.0,0.0,0.0,2.625,2.11765,2.95122,3.29091,3.26797,2.39837,3.63248,2.72973,3.5,3.58537,6.05785,4.73333,4.42424,3.70513,1.67742,1.3,1.2,1.0,1.36364,3.52299
115,B82,6.06056,6.79688,5.03268,4.59231,5.80833,7.53377,9.53635,12.9167,15.4461,11.0913,10.8174,12.0704,12.9021,13.8211,13.4786,13.6039,14.259,14.0011,13.1014,12.1308,9.51175,7.31121,6.72384,7.24225,11.581
116,M50,1.68571,1.5,0.0,0.0,1.0,2.14286,3.92857,3.87931,4.36986,3.55,4.35714,3.4,3.91139,6.16667,4.12329,6.47573,4.08333,3.7341,3.30682,2.728,2.49612,2.48515,2.10112,2.33333,3.58576
117,Q2,4.4135,2.99338,2.08333,2.29787,3.05208,8.77692,7.47727,7.1556,7.45593,7.97904,6.63333,7.01223,8.09677,10.2955,8.16978,8.56361,8.00637,8.14597,7.27419,6.6362,5.08732,5.4207,4.35813,3.3913,7.04035
118,Q32,4.93909,10.3344,9.65139,8.40681,10.7346,7.23913,7.46579,8.23529,7.26548,6.9121,7.89213,7.96572,9.1492,9.56612,10.7963,10.8462,10.2613,10.5124,9.19767,7.46385,5.71682,5.33914,5.91899,5.42128,8.76788
119,Q20A,3.30223,2.67176,2.04412,2.44056,2.55224,4.12085,7.35081,8.04301,8.10458,7.74728,8.01135,8.37119,8.47758,9.12972,8.74711,9.80979,9.38915,9.45179,7.80957,6.88616,6.07493,6.50176,4.61691,4.29375,7.50271
120,B17,6.74532,2.73554,2.80556,2.65789,6.27536,7.25995,6.83026,8.19352,10.3157,8.74341,7.94328,7.85958,9.16595,10.0253,11.8564,12.7429,12.2954,13.6833,10.513,8.4676,7.46826,5.03103,5.3551,5.65426,9.17179
121,Q26,0.0,0.0,0.0,0.0,0.0,6.09375,5.17582,4.14516,4.41463,7.03704,0.0,0.0,0.0,0.0,0.0,4.88889,3.84444,3.77895,4.28205,2.53947,1.96154,0.0,0.0,0.0,4.1857
122,Q48,3.20635,2.17284,1.88889,0.0,4.83333,7.24675,7.80667,5.94318,6.97619,5.84112,5.0463,6.67361,5.57485,8.375,8.35349,6.93953,6.73778,7.54185,4.98929,4.80515,4.55357,3.05581,4.2,3.34899,5.71668
123,Q13,4.22314,2.45652,2.57895,3.6,2.625,5.00595,6.13874,8.09844,8.92188,8.85048,10.0051,8.78057,8.06592,9.7973,10.1719,11.9234,11.6913,10.0651,9.59527,7.14821,6.95538,8.11487,7.81633,5.53179,8.97312
124,Q16,2.07692,2.81081,0.0,0.0,4.73333,6.14815,5.90351,6.46241,7.69903,6.76355,6.08,5.26776,6.42012,6.45113,8.30625,7.47297,7.22105,6.93814,5.60932,5.30249,3.37255,4.46108,3.73684,2.71795,5.95435
125,Q20B,1.33333,0.0,0.0,0.0,0.0,4.50485,6.57925,7.01351,8.5347,7.2849,7.71517,7.38642,7.46699,7.98416,9.24394,8.83867,8.88595,8.23627,7.17552,5.55649,4.1375,3.60687,4.48958,3.21875,7.35016
126,Q15A,2.27273,0.0,0.0,0.0,0.0,7.12963,8.93865,9.60488,8.58381,8.13846,8.46875,10.9767,9.16842,8.86111,9.69863,10.5641,11.5669,12.2313,6.3764,6.79333,4.53763,5.06154,4.05208,2.63462,8.2291
